,TIC_ID
1201867,166787777
1201886,229158436
1201892,158549631
1201937,220016898
1201972,220017951
1202006,140692280
1202083,238182521
1202094,426014839
1202129,358071115
1202133,50377750
1202174,120606717
1202178,120461526
1202217,155316194
1202250,9727019
1202251,9710105
1202252,9666504
1202281,141411201
1202310,118328622
1202318,141026903
1202354,50440486
1202359,141151953
1202365,238871118
1202412,140596513
1202415,180444482
1202417,65259776
1202422,47296054
1202437,370137810
1202491,176873735
1202548,140690428
1202576,280096161
1202636,47424090
1202639,267116011
1202717,316968340
1202743,316934780
1202759,332487879
1202800,201922554
1202802,207136930
1202823,358232450
1202851,281638019
1202852,281637751
1202857,231061242
1202936,197807986
1202942,197831580
1202950,207141880
1202982,260301896
1203037,300244770
1203039,300865934
1203044,177179102
1203058,453101438
1203059,453102450
1203062,299942630
1203074,300162674
1203104,300038390
1203125,80256524
1203139,33982876
1203145,12970307
1203236,270423262
1203237,12974182
1203249,389433788
1203274,176935619
1203300,30110465
1203323,34038105
1203326,41230564
1203394,259902074
1203420,33912893
1203426,31747041
1203429,234334772
1203487,232080070
1203488,232083010
1203492,370041241
1203500,167304735
1203528,234305624
1203529,389672830
1203542,13099148
1203564,218978409
1203573,224284988
1203589,370008372
1203612,259961168
1203674,402311665
1203704,234349272
1203748,234340300
1203817,140898575
1203842,232074535
1203851,52195943
1203913,229065744
1203926,154842979
1203927,229070511
1203944,270622446
1203964,155776548
1203965,206684894
1203984,229071102
1203995,206686962
1204016,313935203
1204043,12395998
1204063,246857984
1204095,9666700
1204100,49690018
1204112,150357613
1204123,234498473
1204144,149248196
1204152,52244725
1204174,441465312
1204207,27973812
1204209,137796772
1204211,69889261
1204228,49622136
1204235,49783554
1204249,204350437
1204273,441461100
1204274,441461124
1204283,279573219
1204286,293975288
1204318,279360385
1204332,183560893
1204349,144455691
1204351,139258210
1204363,49529504
1204365,8918608
1204372,34016990
1204374,34035685
1204382,47422872
1204399,33984043
1204405,13024620
1204463,47381002
1204472,47504969
1204492,303584611
1204502,65258512
1204509,49677678
1204518,9003759
1204538,270377675
1204559,313934087
1204630,340704441
1204633,12377940
1204689,246847023
1204692,246860707
1204693,246851137
1204695,246860755
1204723,301867133
1204727,49785640
1204790,272086938
1204846,287773752
1204919,141335886
1204934,141482069
1204983,389757979
1205005,354654467
1205040,156016697
1205053,207084783
1205076,155942035
1205089,321908941
1205092,155996406
1205095,155895864
1205136,382525675
1205140,158549421
1205179,219989778
1205214,369665399
1205215,322048605
1205237,55852584
1205282,224244458
1205298,55384162
1205313,149542947
1205343,150110391
1205384,167720039
1205424,150150734
1205455,220572999
1205509,234524844
1205513,152809690
1205516,393950079
1205528,220538497
1205530,237940785
1205532,220538050
1205558,233967252
1205562,237914586
1205565,55404385
1205572,279637399
1205618,273854939
1205619,220554203
1205630,355788466
1205632,234524385
1205648,231827609
1205660,389751797
1205686,382581130
1205687,220559249
1205725,237881358
1205729,234489900
1205746,234501204
1205765,237906898
1205783,38469670
1205840,234498449
1205848,425935521
1205853,149990865
1205897,262885414
1205929,228382044
1206013,419010997
1206109,150357404
1206135,149219496
1206172,439399563
1206176,289625050
1206180,439397894
1206195,38759751
1206198,38680734
1206264,38574307
1206276,38828538
1206277,220526765
1206278,220526882
1206301,369611597
1206326,38574220
1206348,149250753
1206360,279649049
1206361,279649057
1206373,55523962
1206382,38602305
1206404,38877693
1206474,220560148
1206476,355765312
1206481,231831130
1206483,234516451
1206497,262874982
1206531,425907353
1206542,349677777
1206555,220517490
1206558,220518620
1206562,355738164
1206563,234500678
1206571,234500531
1206586,469974193
1206638,271503437
1206642,271503441
1206707,262884417
1206731,322008555
1206756,234511278
1206788,234512399
1206805,262843771
1206807,220522615
1206808,38909679
1206838,149346418
1206840,150394126
1206853,150098777
1206859,55298910
1206915,38396965
1206917,237916869
1206951,55478023
1206967,150320620
1206977,237934406
2143552,631592084
2143553,2052248138
2143554,257720503
2143555,294327531
2143556,766092864
2143557,278960800
2143558,350295877
2143559,177077420
2143560,176930969
2143561,350334336
2143562,177354054
2143563,431380163
2143564,5774104
2143565,471011143
2143566,609995430
2143567,609995431
2143568,616129679
2143569,300739338
2143570,149020199
2143571,321908598
2143572,47276617
2143573,2056034502
2143574,355425084
2143575,404932577
2143576,30722080
2143577,259901747
2143578,31929199
2143579,404968457
2143580,380859887
2143581,197843523
2143582,201883910
2143583,2024022192
2143584,9107839
2143585,9006726
2143586,219338027
2143587,2761023
2143588,434106492
2143589,140580875
2143590,259862015
2143591,91510119
2143592,218978784
2143593,12435154
2143594,43374124
2143595,616262248
2143596,737163462
2143597,309704722
2143598,38828619
2143599,261207550
2143600,261136000
2143603,394700706
2143606,261263449
2143614,149625947
2143615,220425513
2143616,281595750
2143618,308663257
2143619,308749969
2143620,150068226
2143621,381949876
2143622,382471734
2143623,382428007
2143624,149973196
2143625,733027940
2143626,144377535
2143630,160081252
2143631,114859106
2143632,12971799
2143633,206363464
2143634,175375136
2143635,306736221
2143641,224263382
2143643,260610346
2143644,220425438
2143645,350742701
2143646,382244527
2143647,201310154
2143648,260159935
2143649,150165930
2143650,358253913
2143651,294327312
2143652,350742571
2143656,220457619
2143657,382302236
2143658,278864418
2143659,350933712
2143660,197846229
2143662,260604504
2143663,358247898
2143664,220405047
2143665,231020161
2143666,207242203
2143667,207242401
2143668,207149697
2143670,396697208
2143671,355635816
2143673,197785480
2143676,206598159
2143677,425885064
2143679,260635563
2143681,206550190
2143682,231071602
2143684,391924088
2143685,279159916
2143687,279087217
2143688,279157076
2143689,260005181
2143690,350716717
2143691,260269452
2143692,177255758
2143693,278895128
2143694,278895152
2143696,278895441
2143697,350622996
2143698,279516900
2143700,260078613
2143703,197807743
2143705,281787681
2143706,281460704
2143707,281460814
2143708,231066149
2143710,206610980
2143713,307492340
2143714,306895199
2143715,307574954
2143716,307490445
2143719,176981035
2143721,300384180
2143722,176986804
2143723,300291663
2143724,300654596
2143725,141527811
2143726,25132805
2143727,179124890
2143731,277015270
2143732,176953902
2143733,167309408
2143734,32050927
2143735,31265556
2143736,114818503
2143739,211437295
2143740,382147200
2143741,350764206
2143743,260475056
2143744,220438395
2143745,278727086
2143746,382157562
2143747,271799480
2143748,141823504
2143750,426019151
2143752,238225417
2143753,141088762
2143758,50309020
2143759,5641638
2143763,136886462
2143765,139299747
2143766,188663786
2143769,246858476
2143770,313891451
2143771,382527485
2143772,289576670
2143773,2052390978
2143774,262038629
2143775,137767660
2143777,70847248
2143778,149011184
2143779,251845811
2143780,70847719
2143784,101935778
2143785,199729618
2143786,300972935
2143787,300973086
2143789,369587103
2143791,12470248
2143793,238079714
2143794,260301421
2143795,319559608
2143796,238926625
2143797,238926302
2143798,201793608
2143799,339598956
2143801,166852007
2143804,469941525
2143805,158620904
2143807,382416628
2143808,382416218
2143811,89530172
2143812,204317907
2143813,204318009
2143815,9144478
2143816,89500269
2143817,2052117559
2143818,302280595
2143819,307289101
2143820,306934626
2143821,307217497
2143823,80337807
2143824,307360962
2143825,306933539
2143826,306670905
2143827,389757072
2143828,229147320
2143829,453096328
2143830,300383417
2143832,155950981
2143834,183565775
2143835,116660555
2143836,115242174
2143837,340782570
2143841,224282110
2143843,183537366
2143844,224270722
2143846,175411648
2143847,175316255
2143850,311091180
2143851,149020215
2143852,70786389
2143853,70775924
2143854,158583138
2143856,254301932
2143857,211438967
2143858,211438840
2143860,29759687
2143862,355426405
2143863,259930091
2143864,24704558
2143865,370037714
2143866,29760003
2143867,231122963
2143868,31796522
2143870,4602705
2143871,31412187
2143872,32154434
2143873,52256110
2143874,47553132
2143875,234338569
2143877,100101173
2143878,229090314
2143881,156087040
2143883,101945326
2143884,100101740
2143888,13099482
2143889,47506922
2143890,65259225
2143892,13065910
2143900,326478896
2143903,206363747
2143904,201235355
2143905,355479457
2143906,355477621
2143909,100031138
2143911,251859795
2143912,70821603
2143913,251824177
2143914,251840120
2143916,255686229
2143919,382451727
2143920,730543896
2143921,730543928
2143922,179213412
2143923,382464110
2143924,41595092
2143925,389434483
2143926,144312083
2143927,139362978
2143928,389668811
2143929,31531197
2143933,29780956
2143934,70775062
2143938,40970982
2143940,31634385
2143941,39045941
2143942,51991781
2143943,40662438
2143944,234334233
2143945,232073266
2143946,29780874
2143948,31868293
2143949,51990271
2143950,259976139
2143951,77021641
2143952,30399782
2143955,229064946
2143956,33834943
2143957,41032120
2143958,41032724
2143959,155314256
2143960,273851515
2143962,52056221
2143963,234344944
2143964,10000292388
2143965,41862089
2143966,120566497
2143967,120414610
2143968,120566552
2143969,117396219
2143971,181165199
2143972,340783018
2143973,41898344
2143974,117642357
2143975,117875823
2143976,218962195
2143981,169265546
2143984,218960119
2143985,218965715
2143988,339959934
2143989,350656312
2143990,350932002
2143992,155540396
2143993,279512738
2143995,279569618
2143997,311090783
2143999,198005929
2144000,207236685
2144001,220403984
2144004,197881166
2144005,207144697
2144006,650653644
2144007,201352281
2144008,281727622
2144009,220422527
2144010,207110045
2144011,197890875
2144015,198081448
2144016,120428849
2144017,201286429
2144018,197888323
2144019,281788643
2144020,231062839
2144021,206549486
2144024,201795199
2144026,279614461
2144027,228382145
2144029,278991260
2144030,12787168
2144031,146166882
2144032,146365825
2144033,240764912
2144036,188569777
2144037,2024027260
2144038,402339077
2144039,5633179
2144041,5740108
2144042,5611271
2144043,146165391
2144044,183594088
2144046,204292885
2144047,441467072
2144050,388131924
2144051,142053145
2144052,140967447
2144053,140968117
2144054,141910909
2144055,339577893
2144056,145752540
2144058,111753804
2144059,2760956
2144062,188587487
2144063,402326085
2144065,188594228
2144067,188619381
2144068,228508587
2144069,155944934
2144074,152824679
2144075,322075164
2144076,231287473
2144077,229117257
2144078,469946868
2144079,382418127
2144080,308453049
2144081,140634767
2144082,238184075
2144083,50232196
2144084,50475480
2144085,116880309
2144086,120565751
2144088,271575209
2144089,431589295
2144090,50348090
2144093,149827028
2144095,270621946
2144096,8918439
2144097,9068119
2144098,9710084
2144099,407616488
2144100,141212107
2144101,272427921
2144102,120488804
2144104,183302062
2144105,141683958
2144107,238180822
2144110,426014384
2144111,141211326
2144112,50311600
2144113,407615866
2144114,394230466
2144115,280095693
2144117,24694895
2144118,355637215
2144119,231043257
2144120,201799485
2144121,201799708
2144122,207200896
2144123,281665551
2144124,231008145
2144126,231021565
2144128,201292182
2144129,197887320
2144130,358334630
2144131,231005699
2144133,278724767
2144134,278724387
2144135,391893396
2144136,300037774
2144137,167419882
2144138,144403845
2144139,307363071
2144140,294982248
2144141,167342220
2144142,308156889
2144143,177116634
2144144,177021251
2144145,167169833
2144147,40600842
2144149,52204579
2144150,280050317
2144152,370007859
2144153,51912516
2144154,615720965
2144155,232071726
2144156,29759002
2144157,137774716
2144158,52079333
2144159,277103127
2144161,204294043
2144162,155083842
2144164,206662747
2144165,77004491
2144166,12419645
2144167,246843751
2144168,246849984
2144170,9725439
2144174,2051918706
2144175,9007224
2144177,69911197
2144178,27966413
2144180,444153698
2144181,348842703
2144182,279321950
2144183,294208349
2144184,139233206
2144185,382453601
2144186,139258175
2144187,144326030
2144190,9029746
2144193,47510309
2144194,47510238
2144195,12998016
2144196,12973580
2144197,9631963
2144198,65264333
2144199,43364291
2144202,287585644
2144205,8919096
2144206,370236307
2144208,141828072
2144211,141607442
2144212,141807772
2144213,141912821
2144215,207088407
2144217,166681548
2144218,158595851
2144219,229158754
2144221,219994732
2144222,155991298
2144226,155912811
2144227,149271319
2144228,184111832
2144229,224276671
2144231,349522668
2144232,349964899
2144233,149159443
2144234,175287546
2144236,55756209
2144237,150109654
2144239,262876945
2144241,316976034
2144242,233967524
2144243,234526806
2144244,38508878
2144245,38761494
2144246,231827511
2144247,52195529
2144248,273791342
2144249,389751711
2144250,2055844765
2144251,231835811
2144252,257736188
2144253,425937758
2144254,425938148
2144257,231852489
2144258,149161127
2144260,9006573
2144261,89543146
2144262,89526347
2144264,2055570714
2144265,289575426
2144268,150275680
2144271,309618198
2144272,149976073
2144274,309618638
2144276,38635949
2144277,382635315
2144278,102073113
2144279,149449339
2144280,149120568
2144281,231849886
2144282,220556481
2144283,231854178
2144286,7129771
2144287,425907664
2144288,382583353
2144289,234517279
2144290,234518643
2144291,220575603
2144292,350142729
2144295,234494070
2144296,165882005
2144300,322008910
2144301,279647617
2144304,150299246
2144305,80427243
2144308,55602824
2144309,150321140
2158655,340215551
2158720,91591144
2158722,122555698
2158756,212957673
2158794,266787865
2158795,164696103
2158801,326184661
2158802,268858663
2158804,268858501
2158817,20926643
2158824,326194064
2158861,31780245
2158866,279342892
2158898,268804144
2158934,299943748
2158985,164682222
2158993,266770186
2159005,408015562
2159025,439496110
2159028,439500072
2159029,369381439
2159100,114435313
